t(s)	ag (m/s^2)
33.82	0.082
33.825	0.0756
33.83	0.0627
33.835	0.0747
33.84	0.063
33.845	0.0509
33.85	0.0388
33.855	0.0138
33.86	0.0175
33.865	0.0037
33.87	-0.012
33.875	-0.0149
33.88	-0.0206
33.885	-0.0219
33.89	-0.0313
33.895	-0.0402
33.9	-0.039
33.905	-0.0358
33.91	-0.0404
33.915	-0.0547
33.92	-0.0433
33.925	-0.0292
33.93	-0.0414
33.935	-0.0345
33.94	-0.0321
33.945	-0.0249
33.95	-0.0091
33.955	-0.011
33.96	-0.0043
33.965	-0.0071
33.97	-0.0063
33.975	-0.0054
33.98	-0.0142
33.985	-0.0197
33.99	-0.0235
33.995	-0.0281
34	-0.0438
34.005	-0.0489
34.01	-0.0415
34.015	-0.051
34.02	-0.0688
34.025	-0.0702
34.03	-0.0661
34.035	-0.0624
34.04	-0.0592
34.045	-0.0613
34.05	-0.0567
34.055	-0.0472
34.06	-0.0491
34.065	-0.0535
34.07	-0.04
34.075	-0.0362
34.08	-0.0443
34.085	-0.0297
34.09	-0.0282
34.095	-0.0336
34.1	-0.0229
34.105	-0.0338
34.11	-0.0434
34.115	-0.0312
34.12	-0.0383
34.125	-0.0419
34.13	-0.0238
34.135	-0.0349
34.14	-0.0354
34.145	-0.0134
34.15	-0.0071
34.155	-0.0072
34.16	-0.0053
34.165	-0.0036
34.17	-0.0187
34.175	-0.0143
34.18	-0.0087
34.185	-0.0197
34.19	-0.0208
34.195	-0.0139
34.2	-0.0157
34.205	-0.0271
34.21	-0.0104
34.215	-0.0144
34.22	-0.0365
34.225	-0.02
34.23	-0.014
34.235	-0.0306
34.24	-0.0327
34.245	-0.0187
34.25	-0.0188
34.255	-0.0321
34.26	-0.0089
34.265	0.0041
34.27	-0.0115
34.275	-0.0025
34.28	0.0195
34.285	0.0242
34.29	0.0192
34.295	0.0259
34.3	0.0286
34.305	0.0272
34.31	0.0242
34.315	0.0267
34.32	0.0298
34.325	0.0236
34.33	0.025
34.335	0.0232
34.34	0.0203
34.345	0.0225
34.35	0.0156
34.355	0.0126
34.36	0.0101
34.365	0.0066
34.37	0.0093
34.375	0.006
34.38	0.0094
34.385	0.0097
34.39	0.0076
34.395	0.0313
34.4	0.0317
34.405	0.033
34.41	0.0614
34.415	0.0552
34.42	0.0643
34.425	0.0923
34.43	0.0787
34.435	0.0789
34.44	0.1083
34.445	0.1043
34.45	0.1028
34.455	0.1228
34.46	0.1213
34.465	0.12
34.47	0.1304
34.475	0.1348
34.48	0.1328
34.485	0.1322
34.49	0.1299
34.495	0.1259
34.5	0.1298
34.505	0.1273
34.51	0.1141
34.515	0.107
34.52	0.1085
34.525	0.0902
34.53	0.0612
34.535	0.0648
34.54	0.07
34.545	0.0637
34.55	0.0586
34.555	0.0458
34.56	0.0405
34.565	0.0348
34.57	0.0411
34.575	0.0327
34.58	0.0245
34.585	0.0288
34.59	0.0136
34.595	0.0202
34.6	0.0029
34.605	-0.0015
34.61	0.0155
34.615	-0.0003
34.62	-0.0083
34.625	0.0004
34.63	0.005
34.635	-0.0131
34.64	-0.0107
34.645	-0.0104
34.65	-0.0168
34.655	-0.0019
34.66	-0.013
34.665	-0.0379
34.67	-0.0393
34.675	-0.0372
34.68	-0.0315
34.685	-0.0164
34.69	-0.0227
34.695	-0.0171
34.7	-0.0135
34.705	-0.0153
34.71	-0.0017
34.715	-0.0013
34.72	-0.0075
34.725	-0.0106
34.73	-0.0067
34.735	-0.0113
34.74	-0.0098
34.745	0.0045
34.75	0.0029
34.755	-0.0031
34.76	-0.0004
34.765	0.0141
34.77	0.0119
34.775	-0.0009
34.78	0.0036
34.785	-0.0024
34.79	-0.0089
34.795	0.0013
34.8	-0.0125
34.805	-0.0361
34.81	-0.0226
34.815	-0.0159
34.82	-0.0391
34.825	-0.0514
34.83	-0.03
34.835	-0.0366
34.84	-0.0609
34.845	-0.0514
34.85	-0.0433
34.855	-0.0419
34.86	-0.0539
34.865	-0.0529
34.87	-0.0472
34.875	-0.0564
34.88	-0.0524
34.885	-0.047
34.89	-0.0526
34.895	-0.0474
34.9	-0.0383
34.905	-0.0537
34.91	-0.0481
34.915	-0.0391
34.92	-0.0532
34.925	-0.0478
34.93	-0.0422
34.935	-0.0447
34.94	-0.0561
34.945	-0.05
34.95	-0.0345
34.955	-0.057
34.96	-0.0615
34.965	-0.051
34.97	-0.0656
34.975	-0.0744
34.98	-0.071
34.985	-0.0799
34.99	-0.0947
34.995	-0.1048
35	-0.105
35.005	-0.1034
35.01	-0.1143
35.015	-0.1175
35.02	-0.1046
35.025	-0.1144
35.03	-0.1199
35.035	-0.1003
35.04	-0.0946
35.045	-0.0835
35.05	-0.0686
35.055	-0.0598
35.06	-0.0679
35.065	-0.0613
35.07	-0.0447
35.075	-0.0526
35.08	-0.0508
35.085	-0.0414
35.09	-0.0439
35.095	-0.047
35.1	-0.0356
35.105	-0.0286
35.11	-0.0436
35.115	-0.05
35.12	-0.0375
35.125	-0.0485
35.13	-0.0531
35.135	-0.0432
35.14	-0.052
35.145	-0.0389
35.15	-0.0155
35.155	-0.0238
35.16	-0.0253
35.165	-0.0199
35.17	-0.012
35.175	0.0055
35.18	0.0114
35.185	0.0244
35.19	0.0317
35.195	0.0353
35.2	0.0421
35.205	0.0511
35.21	0.0599
35.215	0.0539
35.22	0.0658
35.225	0.0742
35.23	0.0703
35.235	0.0851
35.24	0.084
35.245	0.0806
35.25	0.0885
35.255	0.0959
35.26	0.096
35.265	0.0969
35.27	0.1099
35.275	0.1078
35.28	0.1071
35.285	0.1225
35.29	0.1201
35.295	0.1191
35.3	0.1293
35.305	0.1233
35.31	0.126
35.315	0.1325
35.32	0.1243
35.325	0.1214
35.33	0.1301
35.335	0.125
35.34	0.1062
35.345	0.1027
35.35	0.1109
35.355	0.1054
35.36	0.0974
35.365	0.0972
35.37	0.0942
35.375	0.0908
35.38	0.0773
35.385	0.0759
35.39	0.0753
35.395	0.0648
35.4	0.0599
35.405	0.0479
35.41	0.0425
35.415	0.0369
35.42	0.0305
35.425	0.0254
35.43	0.0245
35.435	0.0168
35.44	0.0091
35.445	0.0155
35.45	0.0015
35.455	0.001
35.46	0.0133
35.465	0.0103
35.47	0.0103
35.475	0.0132
35.48	0.0197
35.485	0.023
35.49	0.0223
35.495	0.0265
35.5	0.0222
35.505	0.0179
35.51	0.0354
35.515	0.0321
35.52	0.0094
35.525	0.0085
35.53	0.0165
35.535	0.0147
35.54	0.0157
35.545	0.0152
35.55	0.0157
35.555	0.0225
35.56	0.0242
35.565	0.0243
35.57	0.0228
35.575	0.0286
35.58	0.017
35.585	0.0054
35.59	0.0082
35.595	0.0021
35.6	-0.0048
35.605	-0.0176
35.61	-0.0178
35.615	-0.021
35.62	-0.0298
35.625	-0.03
35.63	-0.034
35.635	-0.0355
35.64	-0.0335
35.645	-0.0299
35.65	-0.0263
35.655	-0.0196
35.66	-0.0312
35.665	-0.0419
35.67	-0.0371
35.675	-0.0449
35.68	-0.0429
35.685	-0.0317
35.69	-0.0476
35.695	-0.0521
35.7	-0.0414
35.705	-0.0563
35.71	-0.0587
35.715	-0.0532
35.72	-0.0617
35.725	-0.0683
35.73	-0.0676
35.735	-0.068
35.74	-0.0778
35.745	-0.071
35.75	-0.071
35.755	-0.0847
35.76	-0.0724
35.765	-0.0674
35.77	-0.0663
35.775	-0.0605
35.78	-0.0627
35.785	-0.0548
35.79	-0.0513
35.795	-0.0463
35.8	-0.0394
35.805	-0.0443
35.81	-0.047
35.815	-0.0418
35.82	-0.0395
35.825	-0.0413
35.83	-0.0467
35.835	-0.0478
35.84	-0.0463
35.845	-0.0529
35.85	-0.0546
35.855	-0.0544
35.86	-0.0626
35.865	-0.0562
35.87	-0.0488
35.875	-0.0665
35.88	-0.0607
35.885	-0.0445
35.89	-0.045
35.895	-0.0369
35.9	-0.0299
35.905	-0.0201
35.91	-0.025
35.915	-0.0147
35.92	0.0017
35.925	-0.0173
35.93	-0.0082
35.935	0.0058
35.94	-0.0027
35.945	-0.0006
35.95	0.0061
35.955	0.0199
35.96	0.0193
35.965	0.0113
35.97	0.0266
35.975	0.0206
35.98	0.0167
35.985	0.0336
35.99	0.0245
35.995	0.0198
36	0.0318
36.005	0.034
36.01	0.029
36.015	0.0265
36.02	0.0368
36.025	0.0323
36.03	0.0138
36.035	0.0338
36.04	0.0451
36.045	0.0354
36.05	0.0391
36.055	0.0343
36.06	0.0411
36.065	0.0401
36.07	0.0392
36.075	0.0519
36.08	0.0322
36.085	0.0292
36.09	0.0412
36.095	0.0315
36.1	0.032
36.105	0.0354
36.11	0.0231
36.115	0.0198
36.12	0.0126
36.125	0.0054
36.13	0.0053
36.135	0.0003
36.14	-0.0129
36.145	-0.0255
36.15	-0.0122
36.155	-0.0071
36.16	-0.0203
36.165	-0.0317
36.17	-0.0325
36.175	-0.0393
36.18	-0.0428
36.185	-0.0444
36.19	-0.0488
36.195	-0.045
36.2	-0.0479
36.205	-0.053
36.21	-0.0499
36.215	-0.0514
36.22	-0.071
36.225	-0.0687
36.23	-0.064
36.235	-0.0831
36.24	-0.0896
36.245	-0.0897
36.25	-0.0893
36.255	-0.0941
36.26	-0.1035
36.265	-0.0912
36.27	-0.0977
36.275	-0.1076
36.28	-0.1018
36.285	-0.1091
36.29	-0.1059
36.295	-0.1078
36.3	-0.1119
36.305	-0.1072
36.31	-0.1005
36.315	-0.0965
36.32	-0.1055
36.325	-0.1025
36.33	-0.0855
36.335	-0.0825
36.34	-0.0905
36.345	-0.0868
36.35	-0.0736
36.355	-0.0664
36.36	-0.0734
36.365	-0.0794
36.37	-0.0757
36.375	-0.0611
36.38	-0.0487
36.385	-0.0558
36.39	-0.0447
36.395	-0.0328
36.4	-0.0328
36.405	-0.0134
36.41	-0.0003
36.415	0.0001
36.42	0.0102
36.425	0.0187
36.43	0.031
36.435	0.0402
36.44	0.0302
36.445	0.0422
36.45	0.0564
36.455	0.0452
36.46	0.0546
36.465	0.0521
36.47	0.0457
36.475	0.0538
36.48	0.052
36.485	0.0611
36.49	0.0505
36.495	0.0454
36.5	0.061
36.505	0.0433
36.51	0.0433
36.515	0.038
36.52	0.0346
36.525	0.0345
36.53	0.007
36.535	0.0259
36.54	0.0262
36.545	0.0053
36.55	0.0221
36.555	0.0205
36.56	0.0011
36.565	0.0064
36.57	0.0177
36.575	0.0073
36.58	0.0128
36.585	0.0193
36.59	0.013
36.595	0.0292
36.6	0.0322
36.605	0.0317
36.61	0.0465
36.615	0.0563
36.62	0.0581
36.625	0.0727
36.63	0.0934
36.635	0.0951
36.64	0.1051
36.645	0.1267
36.65	0.1377
36.655	0.1452
36.66	0.1445
36.665	0.1389
36.67	0.1434
36.675	0.1401
36.68	0.1394
36.685	0.1367
36.69	0.1318
36.695	0.1358
36.7	0.1334
36.705	0.1318
36.71	0.1263
36.715	0.1206
36.72	0.1198
36.725	0.1238
36.73	0.1144
36.735	0.1024
36.74	0.1008
36.745	0.0931
36.75	0.101
36.755	0.0915
36.76	0.0765
36.765	0.0868
36.77	0.0839
36.775	0.0823
36.78	0.0805
36.785	0.0762
36.79	0.0854
36.795	0.0847
36.8	0.0634
36.805	0.063
36.81	0.0834
36.815	0.0624
36.82	0.0523
36.825	0.0724
36.83	0.0513
36.835	0.0491
36.84	0.0641
36.845	0.0593
36.85	0.0624
36.855	0.0691
36.86	0.0736
36.865	0.0784
36.87	0.0886
36.875	0.0786
36.88	0.0847
36.885	0.1018
36.89	0.0849
36.895	0.0886
36.9	0.0938
36.905	0.0875
36.91	0.0891
36.915	0.0838
36.92	0.0989
36.925	0.088
36.93	0.0771
36.935	0.0953
36.94	0.0944
36.945	0.0884
36.95	0.0801
36.955	0.0841
36.96	0.0926
36.965	0.068
36.97	0.0706
36.975	0.0754
36.98	0.0564
36.985	0.063
36.99	0.0573
36.995	0.0544
37	0.0474
37.005	0.0501
37.01	0.0529
37.015	0.0405
37.02	0.039
37.025	0.0334
37.03	0.034
37.035	0.0434
37.04	0.0535
37.045	0.0485
37.05	0.0452
37.055	0.0525
37.06	0.0466
37.065	0.038
37.07	0.0407
37.075	0.0406
37.08	0.0342
37.085	0.0327
37.09	0.0346
37.095	0.0364
37.1	0.0351
37.105	0.0307
37.11	0.0281
37.115	0.0227
37.12	0.0134
37.125	0.0195
37.13	0.0093
37.135	-0.0082
37.14	0.0034
37.145	0.0032
37.15	-0.0055
37.155	-0.0213
37.16	-0.038
37.165	-0.0433
37.17	-0.0581
37.175	-0.0727
37.18	-0.0791
37.185	-0.094
37.19	-0.1006
37.195	-0.1001
37.2	-0.1189
37.205	-0.1251
37.21	-0.1097
37.215	-0.1124
37.22	-0.1251
37.225	-0.1174
37.23	-0.1118
37.235	-0.1091
37.24	-0.1096
37.245	-0.1051
37.25	-0.0911
37.255	-0.0887
37.26	-0.0851
37.265	-0.0807
37.27	-0.0728
37.275	-0.0687
37.28	-0.0602
37.285	-0.0526
37.29	-0.0841
37.295	-0.0585
37.3	-0.0373
37.305	-0.0849
37.31	-0.0655
37.315	-0.054
37.32	-0.0708
37.325	-0.0569
37.33	-0.061
37.335	-0.0695
37.34	-0.0676
37.345	-0.0706
37.35	-0.0711
37.355	-0.071
37.36	-0.0687
37.365	-0.0633
37.37	-0.0586
37.375	-0.0542
37.38	-0.0497
37.385	-0.0446
37.39	-0.038
37.395	-0.0339
37.4	-0.0243
37.405	-0.0153
37.41	-0.0176
37.415	-0.002
37.42	-0.01
37.425	-0.0099
37.43	0.0196
37.435	0.014
37.44	0.007
37.445	0.0191
37.45	0.0215
37.455	0.0175
37.46	0.0246
37.465	0.0318
37.47	0.0299
37.475	0.0334
37.48	0.0389
37.485	0.0362
37.49	0.0393
37.495	0.0423
37.5	0.0468
37.505	0.0446
37.51	0.0487
37.515	0.0476
37.52	0.0367
37.525	0.0261
37.53	0.0258
37.535	0.0342
37.54	0.0307
37.545	0.0329
37.55	0.035
37.555	0.0377
37.56	0.0345
37.565	0.0329
37.57	0.032
37.575	0.0271
37.58	0.0203
37.585	0.0036
37.59	-0.0061
37.595	-0.0183
37.6	-0.0381
37.605	-0.0356
37.61	-0.0315
37.615	-0.0404
37.62	-0.0485
37.625	-0.0424
37.63	-0.0414
37.635	-0.0499
37.64	-0.0447
37.645	-0.0358
37.65	-0.028
37.655	-0.0284
37.66	-0.0327
37.665	-0.0319
37.67	-0.036
37.675	-0.0358
37.68	-0.0331
37.685	-0.0445
37.69	-0.0401
37.695	-0.0428
37.7	-0.0567
37.705	-0.0558
37.71	-0.0621
37.715	-0.0737
37.72	-0.0781
37.725	-0.073
37.73	-0.0784
37.735	-0.0844
37.74	-0.0834
37.745	-0.0989
37.75	-0.0925
37.755	-0.0813
37.76	-0.0983
37.765	-0.0994
37.77	-0.0903
37.775	-0.0832
37.78	-0.0784
37.785	-0.0656
37.79	-0.0635
37.795	-0.061
37.8	-0.0393
37.805	-0.0452
37.81	-0.0384
37.815	-0.028
37.82	-0.0303
37.825	-0.0296
37.83	-0.0454
37.835	-0.0513
37.84	-0.0532
37.845	-0.0678
37.85	-0.0787
37.855	-0.0755
37.86	-0.0922
37.865	-0.1
37.87	-0.0843
37.875	-0.0945
37.88	-0.1
37.885	-0.082
37.89	-0.0716
37.895	-0.0688
37.9	-0.0628
37.905	-0.0614
37.91	-0.0483
37.915	-0.0168
37.92	-0.0315
37.925	-0.0314
37.93	0.0146
37.935	0.0066
37.94	0.0001
37.945	0.0239
37.95	0.0341
37.955	0.0338
37.96	0.0431
37.965	0.0574
37.97	0.0427
37.975	0.0497
37.98	0.0753
37.985	0.0522
37.99	0.0489
37.995	0.0684
38	0.0686
38.005	0.0695
38.01	0.0786
38.015	0.0786
38.02	0.0684
38.025	0.0741
38.03	0.061
38.035	0.0573
38.04	0.0754
38.045	0.0704
38.05	0.0724
38.055	0.0687
38.06	0.0713
38.065	0.0799
38.07	0.0634
38.075	0.0731
38.08	0.0849
38.085	0.0798
38.09	0.0884
38.095	0.0864
38.1	0.0944
38.105	0.1055
38.11	0.0953
38.115	0.1039
38.12	0.118
38.125	0.1124
38.13	0.1164
38.135	0.1164
38.14	0.1137
38.145	0.1147
38.15	0.1217
38.155	0.1362
38.16	0.1224
38.165	0.114
38.17	0.1132
38.175	0.1025
38.18	0.0972
38.185	0.1005
38.19	0.0949
38.195	0.0913
38.2	0.1001
38.205	0.1014
38.21	0.0993
38.215	0.0979
38.22	0.1049
38.225	0.0979
38.23	0.0845
38.235	0.0915
38.24	0.0837
38.245	0.0812
38.25	0.0888
38.255	0.0806
38.26	0.0742
38.265	0.0731
38.27	0.0687
38.275	0.0617
38.28	0.0662
38.285	0.0546
38.29	0.0401
38.295	0.0462
38.3	0.0439
38.305	0.0283
38.31	0.0196
38.315	0.0173
38.32	0.02
38.325	0.0156
38.33	0.006
38.335	0.0074
38.34	0.0143
38.345	0.012
38.35	-0.0034
38.355	0.008
38.36	0.0131
38.365	-0.015
38.37	-0.0116
38.375	0.0042
38.38	-0.0115
38.385	-0.0173
38.39	-0.016
38.395	-0.0123
38.4	-0.0188
38.405	-0.0255
38.41	-0.0254
38.415	-0.0321
38.42	-0.0264
38.425	-0.025
38.43	-0.0369
38.435	-0.0445
38.44	-0.0373
38.445	-0.0431
38.45	-0.0488
38.455	-0.0585
38.46	-0.0594
38.465	-0.0551
38.47	-0.0651
38.475	-0.0601
38.48	-0.0624
38.485	-0.0791
38.49	-0.0714
38.495	-0.0523
38.5	-0.068
38.505	-0.0866
38.51	-0.0714
38.515	-0.0612
38.52	-0.0832
38.525	-0.0885
38.53	-0.0845
38.535	-0.0816
38.54	-0.0824
38.545	-0.0757
38.55	-0.0625
38.555	-0.0799
38.56	-0.0657
38.565	-0.0575
38.57	-0.0713
38.575	-0.0499
38.58	-0.0334
38.585	-0.0424
38.59	-0.0345
38.595	-0.0078
38.6	-0.0264
38.605	-0.0357
38.61	-0.0023
38.615	-0.0261
38.62	-0.0271
38.625	0.0005
38.63	-0.0093
38.635	-0.0292
38.64	-0.045
38.645	-0.0306
38.65	-0.0436
38.655	-0.0552
38.66	-0.0582
38.665	-0.0789
38.67	-0.0756
38.675	-0.0791
38.68	-0.074
38.685	-0.058
38.69	-0.0682
38.695	-0.0597
38.7	-0.0513
38.705	-0.0562
38.71	-0.0353
38.715	-0.0316
38.72	-0.0466
38.725	-0.0397
38.73	-0.0253
38.735	-0.0209
38.74	-0.0286
38.745	-0.025
38.75	-0.0203
38.755	-0.0317
38.76	-0.0326
38.765	-0.0294
38.77	-0.0339
38.775	-0.0393
38.78	-0.0379
38.785	-0.0416
38.79	-0.0403
38.795	-0.0358
38.8	-0.0418
38.805	-0.0404
38.81	-0.0274
38.815	-0.02
38.82	-0.0261
38.825	-0.0262
38.83	-0.0143
38.835	-0.0133
38.84	-0.0131
38.845	-0.0143
38.85	-0.0203
38.855	-0.02
38.86	-0.0151
38.865	-0.0164
38.87	-0.0305
38.875	-0.0257
38.88	-0.0203
38.885	-0.0306
38.89	-0.0349
38.895	-0.0401
38.9	-0.0381
38.905	-0.0377
38.91	-0.04
38.915	-0.0424
38.92	-0.0616
38.925	-0.0478
38.93	-0.037
38.935	-0.0491
38.94	-0.0424
38.945	-0.0433
38.95	-0.0364
38.955	-0.033
38.96	-0.0283
38.965	-0.019
38.97	-0.0153
38.975	-0.0085
38.98	-0.0083
38.985	0.0052
38.99	0.0004
38.995	-0.0063
39	0.0081
39.005	-0.0003
39.01	-0.0041
39.015	-0.005
39.02	-0.0116
39.025	-0.0058
39.03	-0.0228
39.035	-0.0245
39.04	0.009
39.045	-0.0118
39.05	-0.0159
39.055	0.0097
39.06	-0.0056
39.065	-0.0097
39.07	-0.0026
39.075	-0.0034
39.08	-0.0025
39.085	-0.0028
39.09	-0.0075
39.095	-0.0027
39.1	-0.0092
39.105	-0.0141
39.11	-0.0013
39.115	-0.0179
39.12	-0.0394
39.125	-0.0217
39.13	-0.0214
39.135	-0.0349
39.14	-0.0296
39.145	-0.0236
39.15	-0.0192
39.155	-0.0182
39.16	-0.0149
39.165	-0.0211
39.17	-0.026
39.175	-0.0109
39.18	-0.0055
39.185	-0.0083
39.19	0.0098
39.195	0.0135
39.2	-0.0009
39.205	0.0161
39.21	0.0259
39.215	0.0183
39.22	0.0205
39.225	0.0278
39.23	0.0302
39.235	0.0106
39.24	0.017
39.245	0.0254
39.25	0.0088
39.255	0.0212
39.26	0.0196
39.265	0.0245
39.27	0.0415
39.275	0.037
39.28	0.0428
39.285	0.0447
39.29	0.0574
39.295	0.0683
39.3	0.06
39.305	0.0601
39.31	0.0694
39.315	0.0732
39.32	0.0695
39.325	0.0892
39.33	0.0993
39.335	0.0811
39.34	0.082
39.345	0.0968
39.35	0.1031
39.355	0.0761
39.36	0.0736
39.365	0.0959
39.37	0.0765
39.375	0.0693
39.38	0.0766
39.385	0.0676
39.39	0.0645
39.395	0.0613
39.4	0.0543
39.405	0.053
39.41	0.0422
39.415	0.0444
39.42	0.0414
39.425	0.0171
39.43	0.0275
39.435	0.0317
39.44	0.0188
39.445	0.0227
39.45	0.0251
39.455	0.0174
39.46	0.0156
39.465	0.0273
39.47	0.0182
39.475	0.0087
39.48	0.0172
39.485	0.0089
39.49	0.0041
39.495	0.0089
39.5	0.006
39.505	-0.004
39.51	-0.0163
39.515	-0.0088
39.52	-0.0175
39.525	-0.038
39.53	-0.049
39.535	-0.0543
39.54	-0.0443
39.545	-0.0522
39.55	-0.0544
39.555	-0.0544
39.56	-0.0728
39.565	-0.0608
39.57	-0.0546
39.575	-0.0803
39.58	-0.0701
39.585	-0.056
39.59	-0.0771
39.595	-0.0868
39.6	-0.0804
39.605	-0.0798
39.61	-0.0836
39.615	-0.0917
39.62	-0.0897
39.625	-0.094
39.63	-0.1014
39.635	-0.0995
39.64	-0.1046
39.645	-0.1073
39.65	-0.111
39.655	-0.0898
39.66	-0.0949
39.665	-0.1211
39.67	-0.1073
39.675	-0.1006
39.68	-0.1039
39.685	-0.1024
39.69	-0.0925
39.695	-0.0812
39.7	-0.0855
39.705	-0.08
39.71	-0.0649
39.715	-0.084
39.72	-0.0871
39.725	-0.0729
39.73	-0.0837
39.735	-0.085
39.74	-0.0761
39.745	-0.0704
39.75	-0.0749
39.755	-0.0808
39.76	-0.0701
39.765	-0.0843
39.77	-0.0913
39.775	-0.0719
39.78	-0.0787
39.785	-0.0774
39.79	-0.0822
39.795	-0.0879
39.8	-0.0677
39.805	-0.0595
39.81	-0.0711
39.815	-0.0631
39.82	-0.0548
39.825	-0.0674
39.83	-0.0544
39.835	-0.0521
39.84	-0.0672
39.845	-0.051
39.85	-0.0389
39.855	-0.0605
39.86	-0.0664
39.865	-0.0549
39.87	-0.0658
39.875	-0.0565
39.88	-0.0494
39.885	-0.0584
39.89	-0.0496
39.895	-0.0489
39.9	-0.0529
39.905	-0.0541
39.91	-0.0543
39.915	-0.0517
39.92	-0.0468
39.925	-0.0478
39.93	-0.0474
39.935	-0.0382
39.94	-0.0402
39.945	-0.0358
39.95	-0.0295
39.955	-0.0407
39.96	-0.03
39.965	-0.0174
39.97	-0.0238
39.975	-0.0027
39.98	-0.0082
39.985	-0.0111
39.99	0.0061
39.995	-0.0006
40	0.015
40.005	0.0092
40.01	-0.0022
40.015	0.0136
40.02	0.0128
40.025	0.0004
40.03	0.0018
40.035	0.0116
40.04	0.0125
40.045	0.0179
40.05	0.0297
40.055	0.0109
40.06	0.0053
40.065	0.0278
40.07	0.0185
40.075	0.0159
40.08	0.0245
40.085	0.0127
40.09	0.0138
40.095	0.0344
40.1	0.0372
40.105	0.0267
40.11	0.0402
40.115	0.0444
40.12	0.0327
40.125	0.0335
40.13	0.0332
40.135	0.0293
40.14	0.012
40.145	0.0058
40.15	0.0118
40.155	0.001
40.16	-0.0041
40.165	-0.0129
40.17	-0.0314
40.175	-0.0256
40.18	-0.0094
40.185	-0.0112
40.19	-0.0053
40.195	-0.0018
40.2	0.0083
40.205	0.0231
40.21	0.0072
40.215	0.0165
40.22	0.0262
40.225	0.0139
40.23	0.0214
40.235	0.0175
40.24	0.0146
40.245	0.0191
40.25	0.0113
40.255	0.0064
40.26	0.0046
40.265	0.0128
40.27	0.0082
40.275	0.0057
40.28	0.0086
40.285	0.0002
40.29	0.0074
40.295	0.0096
40.3	0.0029
40.305	0.0083
40.31	0.0216
40.315	0.0256
40.32	0.025
40.325	0.0323
40.33	0.0509
40.335	0.0492
40.34	0.0402
40.345	0.0576
40.35	0.0621
40.355	0.0612
40.36	0.0719
40.365	0.0749
40.37	0.0719
40.375	0.0825
40.38	0.0843
40.385	0.0836
40.39	0.0837
40.395	0.0788
40.4	0.0852
40.405	0.0782
40.41	0.0751
40.415	0.0761
40.42	0.0715
40.425	0.066
40.43	0.0694
40.435	0.0745
40.44	0.0592
40.445	0.0644
40.45	0.0731
40.455	0.0573
40.46	0.0639
40.465	0.0667
40.47	0.0664
40.475	0.0725
40.48	0.07
40.485	0.0812
40.49	0.0835
40.495	0.0739
40.5	0.0844
40.505	0.0982
40.51	0.0882
40.515	0.08
40.52	0.0869
40.525	0.0732
40.53	0.0643
40.535	0.0742
40.54	0.0718
40.545	0.0745
40.55	0.069
40.555	0.0611
40.56	0.0613
40.565	0.047
40.57	0.0419
40.575	0.0505
40.58	0.0308
40.585	0.0325
40.59	0.0486
40.595	0.0342
40.6	0.0343
40.605	0.0412
40.61	0.0375
40.615	0.0436
40.62	0.0435
40.625	0.0434
40.63	0.0498
40.635	0.0376
40.64	0.0475
40.645	0.0516
40.65	0.048
40.655	0.0605
40.66	0.0417
40.665	0.0365
40.67	0.0432
40.675	0.0359
40.68	0.0251
40.685	0.0218
40.69	0.0236
40.695	0.0165
40.7	0.007
40.705	0.0025
40.71	0.0112
40.715	-0.0048
40.72	0.0007
40.725	0.0096
40.73	-0.0067
40.735	0.0028
40.74	0.0096
40.745	0.009
40.75	0.016
40.755	0.0146
40.76	0.0015
40.765	0.0199
40.77	0.0268
40.775	0.0052
40.78	0.0251
40.785	0.0289
40.79	0.0182
40.795	0.0291
40.8	0.0244
40.805	0.0203
40.81	0.0288
40.815	0.0293
40.82	0.0225
40.825	0.0289
40.83	0.0208
40.835	0.009
40.84	0.0156
40.845	0.0147
40.85	0.0099
40.855	0.0055
40.86	0.0118
40.865	0.0259
40.87	0.0093
40.875	0.0099
40.88	0.0337
40.885	0.0185
40.89	0.0218
40.895	0.035
40.9	0.0268
40.905	0.0202
40.91	0.0253
40.915	0.028
40.92	0.0205
40.925	0.0124
40.93	0.0053
40.935	0.0046
40.94	-0.0116
40.945	-0.016
40.95	-0.0218
40.955	-0.0325
40.96	-0.0366
40.965	-0.0458
40.97	-0.0527
40.975	-0.0524
40.98	-0.0515
40.985	-0.0637
40.99	-0.0548
40.995	-0.0495
41	-0.0691
41.005	-0.0589
41.01	-0.0506
41.015	-0.0584
41.02	-0.0534
41.025	-0.0638
41.03	-0.0612
41.035	-0.0475
41.04	-0.0516
41.045	-0.0462
41.05	-0.0347
41.055	-0.0424
41.06	-0.043
41.065	-0.0269
41.07	-0.0293
41.075	-0.0295
41.08	-0.0223
41.085	-0.0266
41.09	-0.0267
41.095	-0.0233
41.1	-0.0306
41.105	-0.0333
41.11	-0.0398
41.115	-0.04
41.12	-0.0373
41.125	-0.053
41.13	-0.0529
41.135	-0.0539
41.14	-0.0524
41.145	-0.0439
41.15	-0.0411
41.155	-0.0361
41.16	-0.0399
41.165	-0.0369
41.17	-0.0369
41.175	-0.0489
41.18	-0.0319
41.185	-0.0296
41.19	-0.0411
41.195	-0.0288
41.2	-0.0392
41.205	-0.0466
41.21	-0.029
41.215	-0.0187
41.22	-0.0256
41.225	-0.0307
41.23	-0.0132
41.235	-0.0024
41.24	-0.0161
41.245	-0.003
41.25	0.0063
